Id,Label,id_artista,popularidad,generos_musicales,genero,Grado,Intermediatez,Cercania,Grado,Intermediatez,Cercania
Juan Carlos Baglietto,Juan Carlos Baglietto,spotify:artist:1Mt6JeVWV9Tvgk8ercp5O9,45,"['Pop', 'Folklore', 'Rock']",male,62,4.7295384479033145e-05,0.2579985119047619,62,4.7295384479033145e-05,0.2579985119047619
Marcela Morelo,Marcela Morelo,spotify:artist:63xFjf6Ww22O5gHrBP79G9,51,['Pop'],female,11,0.0009575444135765,0.2603228228228228,11,0.0009575444135765369,0.2603228228228228
Los Alonsitos,Los Alonsitos,spotify:artist:1sObDTvhRtaW8yjty7sT7H,37,"['Chamame', 'Folklore']",No se el género,15,0.0019383930348371,0.2364473235594954,15,0.0019383930348371547,0.2364473235594954
Jorge Fandermole,Jorge Fandermole,spotify:artist:4l6qncc7ne4yU7z9i1Mtet,36,"['Folklore', 'Rock']",male,12,0.0027572384450709,0.2589619118745332,12,0.0027572384450709176,0.2589619118745332
Mercedes Sosa,Mercedes Sosa,spotify:artist:2HvyR5FsU37QMqVzIbGwl7,57,"['Folklore', 'Rock']",female,144,0.1196395455114467,0.3147265713637395,144,0.11963954551144676,0.3147265713637395
Brian Taylor,Brian Taylor,spotify:artist:21dDxmfnJOLAHZ41gyXqIL,1,[],male,1,0.0,0.1737659734402405,1,0.0,0.17376597344024053
MANU OLIVA,MANU OLIVA,spotify:artist:48nIO59mzn0UWSrh73T43N,36,[],male,1,0.0,0.191945751453086,1,0.0,0.19194575145308607
Baltasar Comotto,Baltasar Comotto,spotify:artist:0C9GmkE2ni3bXFaJbHw01b,30,"['Rock', 'Alternative']",male,3,0.000701480285632,0.2034320915224406,3,0.0007014802856320897,0.2034320915224406
QuixSmell,QuixSmell,spotify:artist:0MrBxgZbiw0uUO3NUqWFKp,6,[],male,2,0.0,0.1815682680979185,2,0.0,0.18156826809791857
TAILS,TAILS,spotify:artist:0LCbbe7pXn19Ecz0jLJkl2,43,[],male,3,0.0,0.1847116793181515,3,0.0,0.18471167931815155
ARTIX!,ARTIX!,spotify:artist:2d7Oro82tVznMBYXDoGiHy,23,[],male,5,0.0016659033152035,0.1817348008385744,5,0.0016659033152035896,0.18173480083857443
Poncho,Poncho,spotify:artist:4ADdzb8h9qQTE8XPmSxY8r,34,"['Pop', 'Electronica', 'Alternative']",No se el género,5,0.0029694343301064,0.2315525876460768,5,0.0029694343301064803,0.2315525876460768
Odino Faccia,Odino Faccia,spotify:artist:6hFoJyBrrgb02Ajs1UKIe2,23,[],No se el género,4,0.0011906167184859,0.2140432098765432,4,0.001190616718485918,0.2140432098765432
XXL Irione,XXL Irione,spotify:artist:4xqLeiTEE5VmPu5nQFWjHY,32,['HipHop'],male,5,0.0038384014488193,0.2070458277354829,5,0.003838401448819304,0.2070458277354829
Junior P,Junior P,spotify:artist:6AqDuHffz5nfWgsZFp9pb9,2,['Reggae'],No se el género,4,0.0,0.177071364738925,4,0.0,0.17707136473892507
Joan Sprei,Joan Sprei,spotify:artist:0QyJKIHzo2iUJFwSg5YfhW,9,[],male,4,0.0019289606269013,0.1775019196314307,4,0.0019289606269013001,0.17750191963143078
Andrés Calamaro,Andrés Calamaro,spotify:artist:3tAICgiSR5PfYY4B8qsoAU,68,"['Pop', 'Tango', 'Rock', 'Reggae', 'Alternative']",male,39,0.0193252565426913,0.2705285742149405,39,0.019325256542691394,0.27052857421494053
Jimmy Y Su Combo Negro,Jimmy Y Su Combo Negro,spotify:artist:2Kos2hpYxoC9itiKmODwNY,37,['Cumbia'],No se el género,2,0.0,0.1938504542278127,2,0.0,0.19385045422781272
La Mona Jimenez,La Mona Jimenez,spotify:artist:64DFKvGarD5nmkfaIiiakf,51,[],male,22,0.022842142729002,0.2561876616180273,22,0.022842142729002004,0.25618766161802736
Axel Martinez,Axel Martinez,spotify:artist:2t1ZsbDZvUzguvptvRZvpn,16,[],male,2,0.0014419610670511,0.1649227110582639,2,0.0014419610670511895,0.16492271105826398
Tomy DJ,Tomy DJ,spotify:artist:6e7knXUrhWcp85TTN6za9z,59,"['Pop', 'Cumbia']",male,7,0.0046817572439283,0.2260061919504644,7,0.004681757243928331,0.2260061919504644
Matt Lasong,Matt Lasong,spotify:artist:3ooeOAsZUBeK0cHNpIclu2,20,[],No se el género,2,0.0,0.1476631534121154,2,0.0,0.14766315341211542
Alejandro Lerner,Alejandro Lerner,spotify:artist:6ESkuwldylZr39AIAPC63J,57,"['Pop', 'Rock']",male,14,0.009154463390676,0.2627889352027283,14,0.009154463390676076,0.2627889352027283
Ivan Noble,Ivan Noble,spotify:artist:2MfTaq5E3ClttaUjoBdI6p,45,"['Pop', 'Rock', 'Alternative']",male,7,0.0041645157305504,0.2666282199154171,7,0.0041645157305504965,0.26662821991541713
El Retutu,El Retutu,spotify:artist:3WSePpVeFAwNAI4vQc19rG,48,[],male,1,0.0,0.1708338465328242,1,0.0,0.17083384653282424
Karen Méndez,Karen Méndez,spotify:artist:0txXDZCdXBzha20sgN1GRk,50,"['Pop', 'Rap']",female,1,0.0,0.1708338465328242,1,0.0,0.17083384653282424
0-600,0-600,spotify:artist:07Hm9w6ksRaggaDBpN8RRd,36,"['Trap', 'HipHop']",No se el género,16,0.0004743807647447,0.2136146619436316,16,0.00047438076474479873,0.2136146619436316
Coqeéin Montana,Coqeéin Montana,spotify:artist:4StQh17zinsbJ4r5ekmPj7,49,"['Trap', 'HipHop']",male,15,0.0012579354662172,0.2100242277407631,15,0.0012579354662172703,0.21002422774076318
Fianru,Fianru,spotify:artist:6RAj8Czs5jmwbbXU7r2SmW,36,['Rap'],male,11,0.0008193595556861,0.1966260277856535,11,0.0008193595556861465,0.19662602778565352
Contra Las Cuerdas,Contra Las Cuerdas,spotify:artist:48HhU4LgR1aVU5ci8tuf4x,8,"['Rap', 'Alternative']",No se el género,1,0.0,0.1842210120865985,1,0.0,0.1842210120865985
Valeria Bertuccelli,Valeria Bertuccelli,spotify:artist:1Kz4kgtxJWKTmi4w2ZnDEN,37,[],female,1,0.0,0.2219555128820611,1,0.0,0.22195551288206114
Santiago Motorizado,Santiago Motorizado,spotify:artist:1ldpEB62bhHdKBLnaYYLvs,37,['Alternative'],male,9,0.0114442604347587,0.2274889289814663,9,0.011444260434758756,0.2274889289814663
Las manos de Filippi,Las manos de Filippi,spotify:artist:53Ik4pv6iE2gZ7Xc4BKlFJ,35,"['Rock', 'Metal', 'Alternative']",No se el género,5,0.0026537847627169,0.2349254742547425,5,0.0026537847627169002,0.23492547425474256
Mati Zapata,Mati Zapata,spotify:artist:5DheECcZFmCsUMX5U354A1,6,[],male,2,0.0003504059497071,0.1941217634709587,2,0.0003504059497071705,0.19412176347095872
Kevin Johansen,Kevin Johansen,spotify:artist:7qjoG7bwhAjSd7nJTcjgAk,55,"['Pop', 'Cumbia', 'Rock', 'Alternative']",male,14,0.0131271225741844,0.2520443394512084,14,0.013127122574184455,0.2520443394512084
Fito Paez,Fito Paez,spotify:artist:1bZNv4q3OxYq7mmnLha7Tu,64,"['Pop', 'Tango', 'Rock', 'Alternative']",male,60,0.0370059666279839,0.280145425166633,60,0.037005966627983944,0.280145425166633
Fernando Ruiz Diaz,Fernando Ruiz Diaz,spotify:artist:4DqWhVhkmy4QC5d32i591c,30,"['Pop', 'Tango', 'Rock', 'Metal']",male,7,0.0084330177704721,0.2654545454545454,7,0.008433017770472192,0.26545454545454544
Luis Salinas,Luis Salinas,spotify:artist:6lfuGeSEIAZl1WlXN3lSjk,36,"['Jazz', 'Tango', 'Folklore', 'Rock']",male,28,0.0038840982603397,0.2678123189804982,28,0.0038840982603397566,0.2678123189804982
Luis Alberto Spinetta,Luis Alberto Spinetta,spotify:artist:1MuQ2m2tg7naeRGAOxYZer,57,"['Jazz', 'Tango', 'Rock', 'Punk', 'Alternative']",male,27,0.0021863038568042,0.256566777654458,27,0.00218630385680425,0.256566777654458
Pablo Mainetti,Pablo Mainetti,spotify:artist:15lQ51CRGD5wu2f8Pmw9sZ,13,[],male,67,0.0022834874401548,0.2300547354453475,67,0.0022834874401548035,0.2300547354453475
Leopoldo Federico,Leopoldo Federico,spotify:artist:3RibY876FBPC7kuqm4YqzJ,22,['Tango'],male,10,0.0039792694292864,0.2525031858729292,10,0.003979269429286499,0.2525031858729292
Astor Piazzolla,Astor Piazzolla,spotify:artist:7dsugSamBB7enWE2IrlbFg,48,['Tango'],male,473,0.131713200395076,0.2893199833124739,473,0.13171320039507606,0.28931998331247394
Rodrigo Puente,Rodrigo Puente,spotify:artist:71ywCmB4SgVeQnjyKhgx5u,13,[],male,1,0.0,0.1503523035230352,1,0.0,0.15035230352303522
Alex Hoyer,Alex Hoyer,spotify:artist:45ztMs8dTg6GRQ41yY4xtr,43,['Pop'],male,3,0.0,0.1425341691501387,3,0.0,0.14253416915013872
Said,Said,spotify:artist:4IXpKvMb4jsNyMKlXBtWSR,31,[],male,3,7.282631651773685e-06,0.1623551445627999,3,7.282631651773685e-06,0.16235514456279995
Dabow,Dabow,spotify:artist:6GQx1heM2wyI3iHpAC5P8X,23,['Trap'],male,7,0.0028828817581521,0.1623551445627999,7,0.002882881758152126,0.16235514456279995
Enlace Styla,Enlace Styla,spotify:artist:75Coyh7oHNwQcgKiGUhDp0,3,[],No se el género,1,0.0,0.1499621580711428,1,0.0,0.14996215807114283
Ideal,Ideal,spotify:artist:07omkIhgrCUOLXq4xW6p5g,0,[],No se el género,1,0.0,0.1499621580711428,1,0.0,0.14996215807114283
Los Nocheros,Los Nocheros,spotify:artist:2ydE5oBt6cwsDxH1TpIFmO,54,"['Folklore', 'Rock']",No se el género,20,0.0008952742692821,0.2296737870508362,20,0.0008952742692821419,0.22967378705083624
Chaqueño Palavecino,Chaqueño Palavecino,spotify:artist:1GlOpg3dPUft550esb82K3,56,"['Cumbia', 'Folklore']",male,8,0.003848447300124,0.2447071277346506,8,0.0038484473001240615,0.24470712773465067
Coti,Coti,spotify:artist:1OUDQLymoysITxprkd0Qvj,62,"['Pop', 'Rock']",male,3,4.659827500181961e-05,0.2289912497936272,3,4.659827500181961e-05,0.2289912497936272
Los Auténticos Decadentes,Los Auténticos Decadentes,spotify:artist:3HrbmsYpKjWH1lzhad7alj,67,"['Rock', 'Alternative']",No se el género,35,0.0406108379576943,0.2593977931550402,35,0.04061083795769433,0.2593977931550402
La Delio Valdez,La Delio Valdez,spotify:artist:3tzacGOmngxUV8W8lU9h3Q,59,['Cumbia'],No se el género,5,0.0015872491394108,0.2251623376623376,5,0.0015872491394108075,0.22516233766233767
Valeria Lynch,Valeria Lynch,spotify:artist:60zawKIAJS16ul7OSY91wM,44,"['Jazz', 'Pop', 'Tango', 'Rock']",female,21,0.01836663557495,0.2668333974605617,21,0.018366635574950045,0.2668333974605617
Mariano Martinez,Mariano Martinez,spotify:artist:1CL1NnuyndaL52YgyPVL73,24,[],male,7,0.0053164610679453,0.2403812824956672,7,0.005316461067945348,0.24038128249566723
Jeebz,Jeebz,spotify:artist:5lXbNbyacKy56O5sDsDQHG,1,[],No se el género,3,0.0,0.1742462311557789,3,0.0,0.1742462311557789
Pyura,Pyura,spotify:artist:77cMdN9JK8HlrCtHdPKSHi,22,"['Pop', 'Electronica', 'Alternative']",No se el género,6,0.0016255202355057,0.1925853929464037,6,0.0016255202355057478,0.19258539294640378
Gilda,Gilda,spotify:artist:6Q6qTNC2rAegcR5QjzcRgE,57,"['Cumbia', 'Rock']",female,11,0.0051074561103373,0.2506777516717874,11,0.005107456110337366,0.25067775167178746
Emmanuel Horvilleur,Emmanuel Horvilleur,spotify:artist:3Pc0Gebx1aAAJlZh3zysmI,50,"['Pop', 'Rock', 'Rap', 'Alternative']",male,15,0.0134123014037761,0.2447503088053643,15,0.013412301403776186,0.24475030880536439
ODD MAMI,ODD MAMI,spotify:artist:2Y6AtL4xQFvg8nroRM3ZV6,45,"['Pop', 'R&B']",female,5,0.0018129085957941,0.1751483773203687,5,0.0018129085957941263,0.17514837732036873
Dakillah,Dakillah,spotify:artist:4SzAEZqVVfHO0El8eDu9KJ,38,"['Trap', 'HipHop', 'Rap']",female,2,0.0001506893661765,0.2007235890014471,2,0.0001506893661765099,0.20072358900144718
Rosario Ortega,Rosario Ortega,spotify:artist:6AvVNBiwAW7CXZPACAo2OB,38,['Pop'],female,14,0.0094054829472425,0.2369320122992825,14,0.009405482947242558,0.23693201229928254
Clara Cava,Clara Cava,spotify:artist:5bOm9wAui94GDhPOCKgmhY,43,"['R&B', 'Electronica', 'Alternative']",female,3,3.193963887024165e-05,0.1840987523228033,3,3.193963887024165e-05,0.1840987523228033
Cítrico,Cítrico,spotify:artist:00CoCNLLdB7cWFgA8NG5q9,28,['Alternative'],male,3,0.0003731799913446,0.199024250251112,3,0.00037317999134466344,0.19902425025111206
El Zar,El Zar,spotify:artist:1cj1ov4uZ0Htsx9PWDpNvi,51,"['Rock', 'Alternative']",No se el género,3,4.136099912069517e-05,0.1711078213668887,3,4.136099912069517e-05,0.17110782136688873
Luciana Jury,Luciana Jury,spotify:artist:6lPYU9UIxc7E2cS0cSJ6Lt,27,['Folklore'],female,14,0.0032692014983132,0.2283879466491025,14,0.0032692014983132464,0.22838794664910259
Juan Quintero,Juan Quintero,spotify:artist:3No5HqLrMqJbmpJ1nUjUiM,27,['Folklore'],male,50,0.0052916151642332,0.2534259090078568,50,0.005291615164233237,0.2534259090078568
Nadia Larcher,Nadia Larcher,spotify:artist:7qCEjoCmUjJ0F8ACB0WUX5,21,[],female,4,0.0002094382704731,0.2140101836136398,4,0.00020943827047319034,0.21401018361363988
Carlos Aguirre,Carlos Aguirre,spotify:artist:42aKOZOUTiO5DmS1FF4nVN,27,[],male,43,0.0058941915107375,0.2589135710285608,43,0.005894191510737505,0.2589135710285608
Chango Spasiuk,Chango Spasiuk,spotify:artist:0qGRkfnUqWeG49vbCv6rMY,39,"['Chamame', 'Folklore']",male,21,0.0243562019603864,0.2673992673992674,21,0.024356201960386466,0.2673992673992674
Ramona Galarza,Ramona Galarza,spotify:artist:6SgxxKwvGosbX2WvlVyCmm,30,"['Chamame', 'Folklore']",female,11,0.0,0.2122417750573833,11,0.0,0.21224177505738331
Rafael Varela,Rafael Varela,spotify:artist:4U5EaR8hJD8J5Ov5L78KKa,10,[],male,17,0.0011565441771158,0.232640053673264,17,0.0011565441771158294,0.232640053673264
Guillermo Rubino,Guillermo Rubino,spotify:artist:0WySw2unsPSHsyKnaeIbro,1,[],male,4,0.0,0.2341718723619787,4,0.0,0.23417187236197873
Julio Domínguez,Julio Domínguez,spotify:artist:7MMSYKX0JCWR0TE4Mbo7sk,1,[],male,8,0.0001729149652409,0.238973121984838,8,0.00017291496524091007,0.23897312198483806
Paula Pomeraniek,Paula Pomeraniek,spotify:artist:31dHfRj6P93GP3be6JsYIe,8,[],female,9,0.00034492304636,0.2391791688222107,9,0.0003449230463600221,0.2391791688222107
Hernán Jacinto,Hernán Jacinto,spotify:artist:3waJSGCslQ87FHecJ3aRpl,23,['Jazz'],male,44,0.0038054728738085,0.2289912497936272,44,0.0038054728738085943,0.2289912497936272
Mariano Otero,Mariano Otero,spotify:artist:48Dbz6uh32ESOMasfSP1DV,10,['Jazz'],male,10,0.0046078637856935,0.2295977487170998,10,0.004607863785693532,0.22959774871709981
Deborah Dixon,Deborah Dixon,spotify:artist:1aHdv3nIrpIqY0Ot84aUCl,36,[],female,8,0.0062116099057501,0.2381933711145457,8,0.006211609905750108,0.23819337111454578
Pablo Márquez,Pablo Márquez,spotify:artist:7t8dXxk67LatGoCbXsMC1k,2,[],male,18,0.000338462975045,0.2275262467191601,18,0.0003384629750450748,0.2275262467191601
Daniel Colombres,Daniel Colombres,spotify:artist:5UxNNk5mnz9zLq5nIrv3HO,1,['Rock'],male,1,0.0,0.2224895733076676,1,0.0,0.22248957330766764
Enrique Cadícamo,Enrique Cadícamo,spotify:artist:4W9ZwGDEGNJpD4UPniDXZc,6,['Tango'],male,35,0.0436803345230815,0.2530560116767013,35,0.043680334523081565,0.25305601167670133
Gato Barbieri,Gato Barbieri,spotify:artist:7dXBi98p0mN5JCpBnU0XEm,35,['Jazz'],male,8,3.929559939721872e-05,0.2129914004914005,8,3.929559939721872e-05,0.2129914004914005
Luis Bacalov,Luis Bacalov,spotify:artist:4iy3JrFlBLHPvXqN1OcQS1,44,[],male,17,0.0006060476359856,0.2396337249481686,17,0.0006060476359856453,0.23963372494816862
Leo García,Leo García,spotify:artist:54YdJC33Ztc1CNIuodmyUb,38,['Alternative'],male,11,0.0316380748435553,0.2709513576870482,11,0.0316380748435553,0.27095135768704826
Mimi Maura,Mimi Maura,spotify:artist:4VKHNaUBImLsxPOCdG5Mwl,44,"['Rock', 'Reggae', 'Alternative']",No se el género,23,0.0110869776191875,0.2406732604546243,23,0.011086977619187512,0.24067326045462434
Pocho La Pantera,Pocho La Pantera,spotify:artist:2q6X99CH0WLrL5YFJVOhZc,27,"['Tango', 'Cumbia', 'Rock']",male,1,0.0,0.2034619334017896,1,0.0,0.20346193340178964
Perotá Chingó,Perotá Chingó,spotify:artist:5cMTiWeaWidGI8hVoZY8Ox,51,"['Folklore', 'Alternative']",No se el género,5,0.0027738160410111,0.2257486979166666,5,0.002773816041011182,0.22574869791666666
Lucho Gonzalez,Lucho Gonzalez,spotify:artist:33sboCc76D1i5TMxJZ9CrX,23,[],male,80,0.0097410452989576,0.278906092901669,80,0.009741045298957673,0.278906092901669
Sol Mihanovich,Sol Mihanovich,spotify:artist:79BGPrOD4VVBStCNUiSVgf,5,[],female,4,0.000100631285857,0.2129260055265582,4,0.00010063128585708863,0.2129260055265582
Vane Mihanovich,Vane Mihanovich,spotify:artist:5LvBye34bQCrxLLYWolBM0,4,[],male,2,0.0,0.2099606418407508,2,0.0,0.20996064184075083
Horacio Fumero,Horacio Fumero,spotify:artist:5lAHWc2DhtCr5W1ELS4Sf7,20,['Jazz'],male,27,8.15625457539054e-05,0.1915481287115039,27,8.15625457539054e-05,0.19154812871150392
Fernando Martínez,Fernando Martínez,spotify:artist:6dAA2x9S3ejO2shGKU2a9q,3,[],male,18,7.047513044913841e-05,0.2040305972344807,18,7.047513044913841e-05,0.20403059723448072
Diego Arnedo,Diego Arnedo,spotify:artist:4EL27iYJ5qyi75SKNcekCI,2,['Rock'],male,5,0.0019153973462236,0.2353240583644384,5,0.0019153973462236165,0.2353240583644384
Jacinto Piedra,Jacinto Piedra,spotify:artist:3gUs4foho2rbIjihCN0d2a,20,[],male,10,0.0,0.2136146619436316,10,0.0,0.2136146619436316
Rodolfo Garcia,Rodolfo Garcia,spotify:artist:2Qto84FlIG2TGAERd59hMh,10,"['Jazz', 'Rock']",male,6,0.0013222776359956,0.2470609191307445,6,0.0013222776359956235,0.24706091913074457
Amadeo Monges,Amadeo Monges,spotify:artist:7AGRJBPojSoIkGIILAfoe9,2,['Tango'],male,1,0.0,0.2136146619436316,1,0.0,0.2136146619436316
Daniel Buira,Daniel Buira,spotify:artist:4LOOvONTOjDME2R1p1ucyL,1,[],male,2,0.0028818413822018,0.2137463399599322,2,0.0028818413822018726,0.2137463399599322
Luciano Pereyra,Luciano Pereyra,spotify:artist:6ZZ2DeepA3GpoGU4KwqSlU,63,"['Pop', 'Folklore']",male,6,0.0028436646403205,0.2537504573728503,6,0.0028436646403205024,0.25375045737285035
Los Tucu Tucu,Los Tucu Tucu,spotify:artist:793ACUr9nbTLP7KZUddXzU,35,"['Chamame', 'Folklore']",No se el género,1,0.0,0.2136146619436316,1,0.0,0.2136146619436316
Charly García,Charly García,spotify:artist:3jO7X5KupvwmWTHGtHgcgo,63,"['Jazz', 'Pop', 'Tango', 'Rock', 'Punk', 'Alternative']",male,32,0.0059434623794303,0.2600299962504687,32,0.005943462379430347,0.2600299962504687
Carlos Carabajal,Carlos Carabajal,spotify:artist:01R68b3QwneYjjQOrvtrtJ,24,"['Chamame', 'Folklore']",male,10,0.0016147621546112,0.2198795180722891,10,0.0016147621546112037,0.21987951807228914
Ica Novo,Ica Novo,spotify:artist:4kObiLMlQPb3jTLxhEpim4,7,[],male,1,0.0,0.2136146619436316,1,0.0,0.2136146619436316
Roberto Carabajal,Roberto Carabajal,spotify:artist:5Tw6enF7ZutIbWNTu3ZmVd,31,[],male,10,0.0044124003959204,0.2360047643355453,10,0.004412400395920478,0.23600476433554535
Claudia Puyó,Claudia Puyó,spotify:artist:19TslKl8qhtMCbzoujrhv9,14,['Rock'],female,7,0.0031429925050898,0.2535185523670261,7,0.003142992505089825,0.25351855236702614
Duo Coplanacu,Duo Coplanacu,spotify:artist:4PGCodvYkKFR1qPfeDlIPQ,41,['Folklore'],No se el género,16,0.0001724687940412,0.2175686274509803,16,0.00017246879404129355,0.21756862745098038
Taa Huayras,Taa Huayras,spotify:artist:56IDT1uYz4O3bNIXzqoymQ,2,[],No se el género,1,0.0,0.2136146619436316,1,0.0,0.2136146619436316
Hernán Langer,Hernán Langer,spotify:artist:5FTiRYlzsYspMsAx4dXks9,7,[],male,1,0.0,0.1985683607730851,1,0.0,0.19856836077308518
Claudia Brant,Claudia Brant,spotify:artist:10k5cHGYX3Ajunxd7oPYFm,31,['Pop'],female,24,0.0007094671817531,0.2473693597289103,24,0.0007094671817531717,0.2473693597289103
Sig Ragga,Sig Ragga,spotify:artist:7hBKLnKOnLXNBwJ1l6p24J,32,"['Reggae', 'Alternative']",No se el género,2,0.0,0.2521359752772223,2,0.0,0.2521359752772223
Richard Nant,Richard Nant,spotify:artist:2TbC35HAukvJvVhhEhYXXH,4,['Jazz'],male,45,0.0077099684854418,0.2247245625405055,45,0.0077099684854418996,0.22472456254050552
Juan Falú,Juan Falú,spotify:artist:2NjcVfg5McVYV375Fm0rFH,26,['Folklore'],male,62,0.0136156665778373,0.2543554006968641,62,0.013615666577837355,0.25435540069686413
Facundo Guevara,Facundo Guevara,spotify:artist:6964LUCtdUXz5FyLEeTgK4,17,[],No se el género,59,0.0112185257532686,0.2617969044922612,59,0.011218525753268652,0.26179690449226123
Diego Rolón,Diego Rolón,spotify:artist:7zr3crIOjpigsdbwM55kK6,4,[],male,15,7.129221889733337e-05,0.22385409941898,15,7.129221889733337e-05,0.22385409941898
Cristina Banegas,Cristina Banegas,spotify:artist:54QQawwkIQiBq4wbe43yLx,4,['Tango'],female,35,0.0045823505369657,0.2290668868703551,35,0.00458235053696575,0.2290668868703551
Mariana Baraj,Mariana Baraj,spotify:artist:3kNByUYht34hI6ugWqMtCq,22,"['Pop', 'Folklore', 'Rock']",female,7,0.0029242300388902,0.245704162976085,7,0.00292423003889021,0.24570416297608502
Palo Pandolfo,Palo Pandolfo,spotify:artist:01wwxIe4Qgb0a4PCfzBjsf,27,"['Pop', 'Tango', 'Cumbia', 'Rock', 'Punk', 'Alternative']",male,17,0.0206929556255109,0.2692681032809163,17,0.020692955625510927,0.2692681032809163
Karina Cohen,Karina Cohen,spotify:artist:5iAt4vIf5fUG1tFPpOSyUN,0,[],female,2,0.0,0.2262273691078127,2,0.0,0.22622736910781274
Juan Salinas,Juan Salinas,spotify:artist:3LkShlQRHHeTS7Y6iyOeX8,7,[],male,13,0.0014419610670511,0.2482548773939502,13,0.0014419610670511895,0.24825487739395025
Celeste Carballo,Celeste Carballo,spotify:artist:1FIaDvGsK56jO0K0BUs1iW,33,"['Pop', 'Tango', 'Rock', 'Punk']",female,10,0.0009244680435878,0.2554327808471455,10,0.0009244680435878106,0.2554327808471455
Patricia Sosa,Patricia Sosa,spotify:artist:4kyLueNyhG8PKhJagDDOJD,41,"['Pop', 'Tango', 'Rock']",female,21,0.0100359574387297,0.258623904531046,21,0.010035957438729703,0.25862390453104606
Hilda Lizarazu,Hilda Lizarazu,spotify:artist:1imu37uW2KnEiLMAKmQVgn,36,"['Pop', 'Rock']",female,7,0.0098929059620545,0.2579985119047619,7,0.009892905962054558,0.2579985119047619
La Bruja Salguero,La Bruja Salguero,spotify:artist:1PvGlWWeeIvW3xeTjAZxda,26,['Folklore'],female,18,0.0033262168005034,0.2485663082437276,18,0.0033262168005034243,0.2485663082437276
Julia Zenko,Julia Zenko,spotify:artist:5zsw1AANYqHiLeJ9GGHjLP,25,"['Pop', 'Tango']",female,9,0.0082897755605233,0.2668847411968443,9,0.008289775560523375,0.26688474119684436
Manuel Wirzt,Manuel Wirzt,spotify:artist:27kA8TnszsSYSZDikpz0Ra,38,"['Pop', 'Rock']",male,2,7.000788610262869e-05,0.2479442259563818,2,7.000788610262869e-05,0.24794422595638183
Victor Carrión,Victor Carrión,spotify:artist:1gjDYTQtjIUuGBOLnwjz96,5,[],male,20,0.0001820663591919,0.2493259032895919,20,0.0001820663591919883,0.24932590328959195
Mariano Delgado,Mariano Delgado,spotify:artist:24isUheoITHraqgy9VRGhR,9,[],male,15,0.0,0.2473252496433666,15,0.0,0.2473252496433666
Indio Solari,Indio Solari,spotify:artist:0nUGkxUncFeXt0Dr0hhrc4,58,"['Rock', 'Punk']",male,65,0.0014419610670511,0.2467532467532467,65,0.0014419610670511895,0.24675324675324675
Isabel De Sebastian,Isabel De Sebastian,spotify:artist:6rgRWv9QW0LOCwpJxYfKFh,9,[],female,9,0.0012993072405925,0.249415572738716,9,0.001299307240592589,0.24941557273871606
Ulises Butrón,Ulises Butrón,spotify:artist:264oCh73no9KvChVyWZoCe,29,"['Pop', 'Rock']",male,2,0.0,0.2472370766488413,2,0.0,0.24723707664884134
Los Tipitos,Los Tipitos,spotify:artist:1SykQGBiBwkQ1fcGpJ1BJt,52,"['Rock', 'Alternative']",No se el género,15,0.0100113129901132,0.2669361046959199,15,0.010011312990113265,0.26693610469591994
Miguel Cantilo,Miguel Cantilo,spotify:artist:4MTd9MHb33LFgRKqWG0jZi,27,['Rock'],male,3,0.0030521615250872,0.2484327422532688,3,0.003052161525087218,0.24843274225326886
