,Source,Target,Label,Fecha
2131,La Mona Jimenez,Banda XXI,La novia blanca,2008
2132,La Mona Jimenez,Sandro,Busco un corazón,2008
2133,La Mona Jimenez,Damian Cordoba,El federal,2008
2134,La Mona Jimenez,La Konga,La Luna,2008
2135,La Mona Jimenez,Slim Dee,Ay Mama Mía,2019-01-11
2136,La Mona Jimenez,Los Auténticos Decadentes,Jopito,2010-11-09
2137,La Mona Jimenez,Nolberto Al k la,Beso a Beso,2014-01-01
2138,Axel Martinez,Nene Bellako,Lolita,2018-11-09
2139,Tomy DJ,Manu Rg,Cuando Te Bese - Remix,2021-09-09
2140,Tomy DJ,Manu Rg,Salgo Pa La Calle RKT - Remix,2021-10-28
2141,Tomy DJ,Dakillah,Suavecito (Remix),2022-03-04
2142,Tomy DJ,Lucho Gonzalez,Ya Es Tarde - Remix,2020-05-07
2143,Alejandro Lerner,Carlos Mellino,Juntos Para Siempre,1990-10-01
2144,Alejandro Lerner,Los Tekis,Canciones En Cuarentena,2020-11-08
2145,Alejandro Lerner,Nacho Nacif,Cuando Seamos Grandes,2019-08-09
2146,Alejandro Lerner,Cacho Castaña,Somos Lo Que Somos (with Cacho Castaña),2017-10-13
2147,Alejandro Lerner,Nito Mestre,Recordando Lo Que Tengo Que Olvidar,2006-05-03
2148,Ivan Noble,Chango Spasiuk,Sátiros y Santos (feat. Chango Spasiuk),2021-11-05
2149,Ivan Noble,Rosario Ortega,No Te Molestes en Quererme (feat. Rosario Ortega),2021-11-05
2150,dinastia,0-600,alba,2020-11-12
2151,dinastia,0-600,la voz de mil,2020-11-12
2152,dinastia,0-600,snooze,2020-11-12
2153,dinastia,0-600,planeta rojo,2020-11-12
2154,dinastia,0-600,rangos,2020-11-12
2155,dinastia,0-600,no muerto,2020-11-12
2156,dinastia,0-600,cruela,2020-11-12
2157,Coqeéin Montana,Jeebz,Tabú,2019-02-08
2158,Santiago Motorizado,Anabella Cartolano,Bajo las Sombras,2021-10-15
2159,Santiago Motorizado,Facundo Barrionuevo,Un Día No Vas a Estar,2021-10-15
2160,Santiago Motorizado,Nina Suárez,El Fuego Cálido,2021-10-15
2161,Santiago Motorizado,Jorge Serrano,Bandera Blanca,2021-10-15
2162,Santiago Motorizado,Ulises Conti,En Qué Nos Parecemos,2019-11-08
2163,Santiago Motorizado,Bestia Bebé,¿Qué Clase de Ciudad Es Esta?,2020-10-16
2164,Las manos de Filippi,Kumbia Queers,Que Miedx - Remix,2018-04-28
2165,Las manos de Filippi,Todos Tus Muertos,Que Miedx - Remix,2018-04-28
2166,Las manos de Filippi,Los Auténticos Decadentes,Musica,2007-01-10
2167,Las manos de Filippi,Puel Kona,Palestina,2018-02-10
2168,Mati Zapata,Rocio Igarzabal,10 pasos,2018
2169,Kevin Johansen,Sol Pereyra,Te Juro,2022-09-29
2170,Kevin Johansen,Rosario Ortega,Foto Mental (feat. Kevin Johansen),2020-12-09
2171,Kevin Johansen,Meteoros,Poliamor (feat. Kevin Johansen),2019-04-23
2172,Kevin Johansen,Silvina Moreno,Frío en los Pies (feat. Kevin Johansen),2017-05-19
2173,Kevin Johansen,Lucio Mantel,En Cada Latir,2019-08-09
2174,Kevin Johansen,Antonio Birabent,Recalculando,2016-03-28
2175,Kevin Johansen,Dario Jalfin,Una Proeza,2021-12-03
2176,Kevin Johansen,Dario Jalfin,Una Proeza - Versión Con Piano,2021-12-03
2177,Kevin Johansen,María Ezquiaga,Menos Tu Amor,2017-06-30
2178,Kevin Johansen,Soema Montenegro,Unión de los Amantes,2019-05-31
2179,Fito Paez,Fabiana Cantilo,Los Años Salvajes (feat. Fabiana Cantilo),2021-11-22
2180,Fito Paez,Mala Fama,"Ey, You! (feat. Mala Fama)",2020-03-13
2181,Fito Paez,Luis Alberto Spinetta,Folly Berghet,2007-01-01
2182,Fito Paez,Luis Alberto Spinetta,Tengo Un Mono,2007-01-01
2183,Fito Paez,Luis Alberto Spinetta,Retrato De Bambis,2007-01-01
2184,Fito Paez,Luis Alberto Spinetta,Asilo En Tu Corazón,2007-01-01
2185,Fito Paez,Luis Alberto Spinetta,Dejaste Ver Tu Corazón,2007-01-01
2186,Fito Paez,Luis Alberto Spinetta,Solo La La La,2007-01-01
2187,Fito Paez,Luis Alberto Spinetta,Serpiente De Gas,2007-01-01
2188,Fito Paez,Luis Alberto Spinetta,Carta Para Mi Desde El 2086,2007-01-01
2189,Fito Paez,Luis Alberto Spinetta,Jabalies-Conejines,2007-01-01
2190,Fito Paez,Luis Alberto Spinetta,Cuando El Arte Ataque,2007-01-01
2191,Fito Paez,Luis Alberto Spinetta,Pequeño Ángel,2007-01-01
2192,Fito Paez,Luis Alberto Spinetta,Arrecife,2007-01-01
2193,Fito Paez,Luis Alberto Spinetta,Estoy Atiborrado Con Tu Amor,2007-01-01
2194,Fito Paez,Luis Alberto Spinetta,Un Niño Nace,2007-01-01
2195,Fito Paez,Luis Alberto Spinetta,Woyscek,2007-01-01
2196,Fito Paez,Luis Alberto Spinetta,Hay Otra Cancion,2007-01-01
2197,Fito Paez,Daniel Piazzolla Octet,El Diego,1996-10-17
2198,Fito Paez,Daniel Piazzolla Octet,Fuga y Misterio,1996-10-17
2199,Fito Paez,Daniel Piazzolla Octet,Romance del Diablo Mi Viejo Piazzolla,1996-10-17
2200,Fito Paez,Daniel Piazzolla Octet,Elegia,1996-10-17
2201,Fito Paez,Daniel Piazzolla Octet,Mi Viejo Piazzolla,1996-10-17
2202,Fito Paez,Daniel Piazzolla Octet,Verano Porteno,1996-10-17
2203,Fito Paez,Daniel Piazzolla Octet,Tanti Anni Prima - Fueye del Sol,1996-10-17
2204,Fito Paez,Daniel Piazzolla Octet,Libertango,1996-10-17
2205,Fito Paez,Daniel Piazzolla Octet,Los Amantes - Poema 12,1996-10-17
2206,Fito Paez,Daniel Piazzolla Octet,Laila,1996-10-17
2207,Fito Paez,Hernan Salinas,Mi Viejo Piazzolla,1996-10-17
2208,Fito Paez,Divina Gloria,Ariel,2021-06-06
2209,Fito Paez,Divina Gloria,Sangre no es Agua,2021-06-06
2210,Fito Paez,Mariana Baraj,Buen Agüero,2015-11-27
2211,Fito Paez,Palo Pandolfo,Párpados,2021-10-22
2212,Fito Paez,Conociendo Rusia,Tu Encanto,2020-10-02
2213,Fito Paez,Eruca Sativa,Guitarras de Cartón (feat. Fito Paez),2012-10-29
2214,Fito Paez,Juan Carlos Ingaramo,"Cuando Yo Me Transforme, Pt. 1",2019-03-22
2215,Fito Paez,Gonzalo Aloras,¿De Quién Es el Portaligas ?,2007-10-04
2216,Fito Paez,Fena Della Maggiora,Pájaro Ciego (feat. Fito Páez),2019-03-01
2217,Fito Paez,Ariel Rot,Felicidad (con Fito Páez),2020-03-27
2218,Fito Paez,Ariel Rot,Mil mentiras y una verdad (feat. Fito Paez),1997-10-31
2219,Fito Paez,Dario Jalfin,Tifón de Realidad,2016-07-29
2220,Fito Paez,Abril Olivera,MKOB,2021-10-15
2221,Fernando Ruiz Diaz,Los Auténticos Decadentes,Un Osito de Peluche de Taiwán (feat. Fernando Ruiz Díaz) - Vivo en el Palacio de los Deportes,2012-05-10
2222,Fernando Ruiz Diaz,Mariana Baraj,Mismomar,2015-11-27
2223,Fernando Ruiz Diaz,Kapanga,Cemento (For Mario),2015-12-04
2224,Fernando Ruiz Diaz,Barbarita Palacios,Angel en Guerra,2021-11-17
2225,Fernando Ruiz Diaz,Las Pelotas,Si Quisiste Ver,2010-11-09
2226,Luis Salinas,Juan Salinas,Dulce,2016-09-02
2227,Luis Salinas,Juan Salinas,Funky en Si Menor,2016-09-02
2228,Luis Salinas,Juan Salinas,Waiting for Angela,2016-09-02
2229,Luis Salinas,Juan Salinas,A los Desaparecidos,2016-09-02
2230,Luis Salinas,Juan Salinas,Amanece,2016-09-02
2231,Luis Salinas,Juan Salinas,Profundo,2016-09-02
2232,Luis Salinas,Juan Salinas,Sigue,2016-09-02
2233,Luis Salinas,Juan Salinas,Un Clima,2016-09-02
2234,Luis Salinas,Juan Salinas,El Tren,2016-09-02
2235,Luis Salinas,Juan Salinas,Reencuentro,2016-09-02
2236,Luis Salinas,Juan Salinas,Ahí Va,2016-09-02
2237,Luis Salinas,Luis Alberto Spinetta,Y Aparece Tu Piel,2010-11-05
2238,Luis Salinas,Los Nocheros,La Compañera,2012-09-04
2239,Luis Salinas,Carlos Aguirre,Compadres candomberos,2012
2240,Luis Salinas,Tangoloco (Daniel García Quinteto),Tangoloco Remix,2002-11-25
2241,Luis Salinas,Ernesto Snajer,Zamba en Mi,2018-12-01
2242,Luis Salinas,Maria José Demare,Somos Cobardes,2015-04-01
2243,Raúl Carnota,Raul Carnota Trio,La Sixto,2011-09-01
2244,Raúl Carnota,Raul Carnota Trio,Gatito e'las penas,2011-09-01
2245,Raúl Carnota,Raul Carnota Trio,Cuando muere el angelito,2011-09-01
2246,Raúl Carnota,Raul Carnota Trio,Mishky 3063,2011-09-01
2247,Raúl Carnota,Raul Carnota Trio,La aclaradora,2011-09-01
2248,Raúl Carnota,Raul Carnota Trio,Grito santiagueno,2011-09-01
2249,Raúl Carnota,Raul Carnota Trio,Salamanqueando pa'mi,2011-09-01
2250,Raúl Carnota,Raul Carnota Trio,Mano unica - Hasta el otro carnaval,2011-09-01
2251,Raúl Carnota,Lito Epumer,Por Seguir,2005
2252,Raúl Carnota,Ramón Navarro,Coplas del Valle,2011-03-15
2253,Raúl Carnota,Ramón Navarro,Bermejo Toro de Lluvia,2011-03-14
2254,Luis Alberto Spinetta,Spinetta Jade,Ludmila,1999-01-01
2255,Luis Alberto Spinetta,Spinetta Jade,Era De Uranio,1999-01-01
2256,Luis Alberto Spinetta,Spinetta Jade,Camafeo,1999-01-01
2257,Luis Alberto Spinetta,Spinetta Jade,Este Es El Hombre De Hielo,1984
2258,Luis Alberto Spinetta,Spinetta Jade,Mapa De Tu Amor,1983
2259,Luis Alberto Spinetta,Manuel Wirzt,La Vida,2009-11-01
2260,Luis Alberto Spinetta,Ratones Paranoicos,Sacrificio japonés,2010-11-17
2261,Pablo Mainetti,Atilio Bertagni,Fangal - Cover,2022-04-13
2262,Pablo Mainetti,Atilio Bertagni,En la Madrugada - Cover,2022-04-13
2263,Pablo Mainetti,Atilio Bertagni,De Barro - Cover,2022-04-13
2264,Pablo Mainetti,Atilio Bertagni,Que Te Importa Que Te Llore - Cover,2022-04-13
2265,Pablo Mainetti,Atilio Bertagni,Memoria de un Patio - Cover,2022-04-13
2266,Pablo Mainetti,Atilio Bertagni,La Que Murió en París - Cover,2022-04-13
2267,Pablo Mainetti,Atilio Bertagni,Tus Besos Fueron Mios - Cover,2022-04-13
2268,Pablo Mainetti,Atilio Bertagni,Mi Ciudad y Mi Gente - Cover,2022-04-13
2269,Pablo Mainetti,Atilio Bertagni,Mi Bandoneon y Yo - Cover,2022-04-13
2270,Pablo Mainetti,Atilio Bertagni,Griseta - Cover,2022-04-13
2271,Pablo Mainetti,Atilio Bertagni,Whisky - Cover,2022-04-13
2272,Pablo Mainetti,César Angeleri,Fangal - Cover,2022-04-13
2273,Pablo Mainetti,César Angeleri,En la Madrugada - Cover,2022-04-13
2274,Pablo Mainetti,César Angeleri,De Barro - Cover,2022-04-13
2275,Pablo Mainetti,César Angeleri,Que Te Importa Que Te Llore - Cover,2022-04-13
2276,Pablo Mainetti,César Angeleri,Memoria de un Patio - Cover,2022-04-13
2277,Pablo Mainetti,César Angeleri,La Que Murió en París - Cover,2022-04-13
2278,Pablo Mainetti,César Angeleri,Tus Besos Fueron Mios - Cover,2022-04-13
2279,Pablo Mainetti,César Angeleri,Mi Ciudad y Mi Gente - Cover,2022-04-13
2280,Pablo Mainetti,César Angeleri,Mi Bandoneon y Yo - Cover,2022-04-13
2281,Pablo Mainetti,César Angeleri,Griseta - Cover,2022-04-13
2282,Pablo Mainetti,César Angeleri,Whisky - Cover,2022-04-13
2283,Pablo Mainetti,César Angeleri,A San Telmo,2016-06-03
2284,Pablo Mainetti,César Angeleri,Berretín,2016-06-03
2285,Pablo Mainetti,César Angeleri,El abrojito,2016-06-03
2286,Pablo Mainetti,César Angeleri,Danzarin: Danzarín,2016-06-03
2287,Pablo Mainetti,César Angeleri,Viejo rincón,2016-06-03
2288,Pablo Mainetti,César Angeleri,Corralera,2016-06-03
2289,Pablo Mainetti,César Angeleri,Mal de Amores,2013-11-16
2290,Pablo Mainetti,César Angeleri,La Viajera Perdida,2013-11-16
2291,Pablo Mainetti,César Angeleri,Gallo Ciego,2013-11-16
2292,Pablo Mainetti,César Angeleri,Palomita Blanca,2013-11-16
2293,Pablo Mainetti,César Angeleri,Sentimiento Gaucho,2013-11-16
2294,Pablo Mainetti,Cristina Banegas,Tiempos,2016-09-30
2295,Pablo Mainetti,Cristina Banegas,Baile,2016-09-30
2296,Pablo Mainetti,Cristina Banegas,Debajo,2016-09-30
2297,Pablo Mainetti,Cristina Banegas,Amortecer,2016-09-30
2298,Pablo Mainetti,Cristina Banegas,Lo Que Cava,2016-09-30
2299,Pablo Mainetti,Cristina Banegas,Lados,2016-09-30
2300,Pablo Mainetti,Cristina Banegas,La Conversación,2016-09-30
2301,Pablo Mainetti,Cristina Banegas,Cábalas,2016-09-30
2302,Pablo Mainetti,Cristina Banegas,Puertos,2016-09-30
2303,Pablo Mainetti,Cristina Banegas,Aplicaciones,2016-09-30
2304,Pablo Mainetti,Cristina Banegas,Escenas de la Guerra,2016-09-30
2305,Pablo Mainetti,Cristina Banegas,Insistencias,2016-09-30
2306,Pablo Mainetti,Cristina Banegas,Sépase,2016-09-30
2307,Pablo Mainetti,Cristina Banegas,Arrabales,2016-09-30
2308,Pablo Mainetti,Cristina Banegas,Este,2016-09-30
2309,Pablo Mainetti,Cristina Banegas,No Ser Sabe,2016-09-30
2310,Pablo Mainetti,Cristina Banegas,Amparos,2016-09-30
2311,Pablo Mainetti,Cristina Banegas,Descanso,2016-09-30
2312,Pablo Mainetti,Cristina Banegas,Te Digo,2016-09-30
2313,Pablo Mainetti,Cristina Banegas,Soles,2016-09-30
2314,Pablo Mainetti,Cristina Banegas,Pasa,2016-09-30
2315,Pablo Mainetti,Rafael Varela,La Pongo Igual,2017-04-21
2316,Leopoldo Federico,Astor Piazzolla,"Recuerdos de Bohemia (with Leopoldo Federico, Antonio Ríos & Rodolfo Mederos)",2000-01-29
2317,Leopoldo Federico,Ramiro Gallo,Estirpe tanguera,2010-10-25
2318,Leopoldo Federico,Pablo Agri,Fuimos (feat. Leopoldo Federico),2008-08-05
2319,Leopoldo Federico,Damian Bolotin,Violeta,2001
2320,Leopoldo Federico,José Carli,Eramos tan jovenes (arr. J. Carli),2012-05-02
2321,Leopoldo Federico,José Carli,Extravio (arr. J. Carli),2012-05-02
2322,Astor Piazzolla,Fernando Suárez Paz,Michelangelo '70,2022-05-20
2323,Astor Piazzolla,Fernando Suárez Paz,Milonga Del Angel,2022-05-20
2324,Astor Piazzolla,Fernando Suárez Paz,Escualo,2022-05-20
2325,Astor Piazzolla,Fernando Suárez Paz,Biyuya,2022-05-20
2326,Astor Piazzolla,Fernando Suárez Paz,Verano Porteño,2022-05-20
2327,Astor Piazzolla,Fernando Suárez Paz,Invierno Porteno,2022-05-20
2328,Astor Piazzolla,Fernando Suárez Paz,Concierto Para Quinteto,2022-05-20
2329,Astor Piazzolla,Fernando Suárez Paz,"Duo de Amor - Tango, el Exilio de Gardel - Sur el Viaje",2019-02-01
2330,Astor Piazzolla,Fernando Suárez Paz,"Tanguedia 1 - Tango, el Exilio de Gardel - Sur el Viaje",2019-02-01
2331,Astor Piazzolla,Fernando Suárez Paz,"Tanguedia 2 - Tango, el Exilio de Gardel - Sur el Viaje",2019-02-01
2332,Astor Piazzolla,Fernando Suárez Paz,"Tanguedia 3 - Tango, el Exilio de Gardel - Sur el Viaje",2019-02-01
2333,Astor Piazzolla,Fernando Suárez Paz,Decarìssimo,1997-01-01
2334,Astor Piazzolla,Fernando Suárez Paz,Tristezas de un Doble a,1997-01-01
2335,Astor Piazzolla,Fernando Suárez Paz,Contrabajísimo,1997-01-01
2336,Astor Piazzolla,Fernando Suárez Paz,Verano PorteñO,1983
2337,Astor Piazzolla,Fernando Suárez Paz,Resureccion Del Angel,1983
2338,Astor Piazzolla,Marcela Roggeri,El sueño de una noche de verano: Overture (Arr. para Flauta e Piano),2021-12-22
2339,Astor Piazzolla,Marcela Roggeri,El sueño de una noche de verano: Sensuel (Arr. para Flauta e Piano),2021-12-22
2340,Astor Piazzolla,Marcela Roggeri,El sueño de una noche de verano: Dansée (Arr. para Flauta e Piano),2021-12-22
2341,Astor Piazzolla,Marcela Roggeri,El sueño de una noche de verano: Milonga (Arr. para Flauta e Piano),2021-12-22
2342,Astor Piazzolla,Marcela Roggeri,El sueño de una noche de verano: Artisane (Arr. para Flauta e Piano),2021-12-22
2343,Astor Piazzolla,Marcela Roggeri,El sueño de una noche de verano: Duo (Arr. para Flauta e Piano),2021-12-22
2344,Astor Piazzolla,Marcela Roggeri,Milonga Sin Palabras (Arr. para Flauta e Piano),2021-12-22
2345,Astor Piazzolla,Marcela Roggeri,Oblivion (Arr. para Flauta e Piano),2021-12-22
2346,Astor Piazzolla,Marcela Roggeri,Le Grand Tango (Arr. para Flauta e Piano),2021-12-22
2347,Astor Piazzolla,Marcela Roggeri,Oblivion (Arr. para Flauta e Conjunto),2021-12-22
2348,Astor Piazzolla,Marcela Roggeri,Oblivion - Arr. pour piano et clarinette,2016-09-23
2349,Astor Piazzolla,Marcela Roggeri,Adiós nonino - Arr. pour piano et clarinette,2016-09-23
2350,Astor Piazzolla,Marcela Roggeri,Milonga del ángel - Arr. pour piano et clarinette,2016-09-23
2351,Astor Piazzolla,Marcela Roggeri,Histoire du tango: Bordel 1900 - Arr. pour piano et clarinette,2016-09-23
2352,Astor Piazzolla,Marcela Roggeri,Histoire du tango: Café 1930 - Arr. pour piano et clarinette,2016-09-23
2353,Astor Piazzolla,Marcela Roggeri,Histoire du tango: Nightclub 1960 - Arr. pour piano et clarinette,2016-09-23
2354,Astor Piazzolla,Marcela Roggeri,Milonga sin palabras - Arr. pour piano et clarinette,2016-09-23
2355,Astor Piazzolla,Marcela Roggeri,Ave María - Arr. pour piano et clarinette,2016-09-23
2356,Astor Piazzolla,Marcela Roggeri,Siempre se vuelve a Buenos Aires - Arr. pour piano et clarinette,2016-09-23
2357,Astor Piazzolla,Marcela Roggeri,Milonga en re - Arr. pour piano et clarinette,2016-09-23
2358,Astor Piazzolla,Marcela Roggeri,Aire de la zamba niña - Arr. pour piano et clarinette,2016-09-23
2359,Astor Piazzolla,Horacio Malvicino,Contrabajeando,2021-10-15
2360,Astor Piazzolla,Horacio Malvicino,Tanguismo,2021-10-15
2361,Astor Piazzolla,Horacio Malvicino,Decarísmo,2021-10-15
2362,Astor Piazzolla,Horacio Malvicino,Lo que vendrá,2021-10-15
2363,Astor Piazzolla,Horacio Malvicino,La calle 92,2021-10-15
2364,Astor Piazzolla,Horacio Malvicino,Los poseídos,2021-10-15
2365,Astor Piazzolla,Horacio Malvicino,Nonino,2021-10-15
2366,Astor Piazzolla,Horacio Malvicino,Bandó,2021-10-15
2367,Astor Piazzolla,Horacio Malvicino,Guitarrazo,2021-10-15
2368,Astor Piazzolla,Horacio Malvicino,Adios Nonino - The Lausanne Concert,2019-02-01
2369,Astor Piazzolla,Horacio Malvicino,Milonga del Angel - The Lausanne Concert,2019-02-01
2370,Astor Piazzolla,Jaime Gosis,Contrabajeando,2021-10-15
2371,Astor Piazzolla,Jaime Gosis,Tanguismo,2021-10-15
2372,Astor Piazzolla,Jaime Gosis,Decarísmo,2021-10-15
2373,Astor Piazzolla,Jaime Gosis,Lo que vendrá,2021-10-15
2374,Astor Piazzolla,Jaime Gosis,La calle 92,2021-10-15
2375,Astor Piazzolla,Jaime Gosis,Los poseídos,2021-10-15
2376,Astor Piazzolla,Jaime Gosis,Nonino,2021-10-15
2377,Astor Piazzolla,Jaime Gosis,Bandó,2021-10-15
2378,Astor Piazzolla,Jaime Gosis,Guitarrazo,2021-10-15
2379,Astor Piazzolla,Jaime Gosis,Tango del ángel,2021-10-15
2380,Astor Piazzolla,Jaime Gosis,Melancólico Buenos Aires,2021-10-15
2381,Astor Piazzolla,Jaime Gosis,Loca bohemia,2021-10-15
2382,Astor Piazzolla,Jaime Gosis,Siempre París,2021-10-15
2383,Astor Piazzolla,Jaime Gosis,La cumparsita,2021-10-15
2384,Astor Piazzolla,Jaime Gosis,Del bajo fondo,2021-10-15
2385,Astor Piazzolla,Jaime Gosis,Inspiración,2021-10-15
2386,Astor Piazzolla,Jaime Gosis,Prepárense (1),2021-10-15
2387,Astor Piazzolla,Jaime Gosis,Prepárense (2),2021-10-15
2388,Astor Piazzolla,Jaime Gosis,Tierrita,2021-10-15
2389,Astor Piazzolla,Jaime Gosis,Bandoneón arrabalero,2021-10-15
2390,Astor Piazzolla,Jaime Gosis,Redención,2021-10-15
2391,Astor Piazzolla,Jaime Gosis,Don Juan,2021-10-15
2392,Astor Piazzolla,Jaime Gosis,El arranque,2021-10-15
2393,Astor Piazzolla,Jaime Gosis,La casita de mis viejos,2021-10-15
2394,Astor Piazzolla,Jaime Gosis,Quejas de bandoneón,2021-10-15
2395,Astor Piazzolla,Antonio Agri,Introducción al ángel,2021-10-15
2396,Astor Piazzolla,Antonio Agri,La muerte del ángel,2021-10-15
2397,Astor Piazzolla,Antonio Agri,Milonga triste,2021-10-15
2398,Astor Piazzolla,Antonio Agri,Sin retorno,2021-10-15
2399,Astor Piazzolla,Antonio Agri,Imágenes 676,2021-10-15
2400,Astor Piazzolla,Antonio Agri,Nuestro tiempo,2021-10-15
2401,Astor Piazzolla,Antonio Agri,Rosa río,2021-10-15
2402,Astor Piazzolla,Antonio Agri,Simple,2021-10-15
2403,Astor Piazzolla,Antonio Agri,Todo fue,2021-10-15
2404,Astor Piazzolla,Oscar Lopez Ruiz,Introducción al ángel,2021-10-15
2405,Astor Piazzolla,Oscar Lopez Ruiz,La muerte del ángel,2021-10-15
2406,Astor Piazzolla,Oscar Lopez Ruiz,Milonga triste,2021-10-15
2407,Astor Piazzolla,Oscar Lopez Ruiz,Sin retorno,2021-10-15
2408,Astor Piazzolla,Oscar Lopez Ruiz,Imágenes 676,2021-10-15
2409,Astor Piazzolla,Oscar Lopez Ruiz,Nuestro tiempo,2021-10-15
2410,Astor Piazzolla,Oscar Lopez Ruiz,Rosa río,2021-10-15
2411,Astor Piazzolla,Oscar Lopez Ruiz,Simple,2021-10-15
2412,Astor Piazzolla,Oscar Lopez Ruiz,Todo fue,2021-10-15
2413,Astor Piazzolla,Oscar Lopez Ruiz,Prepárense (2),2021-10-15
2414,Astor Piazzolla,Oscar Lopez Ruiz,Tierrita,2021-10-15
2415,Astor Piazzolla,Oscar Lopez Ruiz,Bandoneón arrabalero,2021-10-15
2416,Astor Piazzolla,Oscar Lopez Ruiz,Redención,2021-10-15
2417,Astor Piazzolla,Oscar Lopez Ruiz,Don Juan,2021-10-15
2418,Astor Piazzolla,Oscar Lopez Ruiz,El arranque,2021-10-15
2419,Astor Piazzolla,Oscar Lopez Ruiz,La casita de mis viejos,2021-10-15
2420,Astor Piazzolla,Oscar Lopez Ruiz,Quejas de bandoneón,2021-10-15
2421,Astor Piazzolla,Oscar Lopez Ruiz,"Duo de Amor - Tango, el Exilio de Gardel - Sur el Viaje",2019-02-01
2422,Astor Piazzolla,Oscar Lopez Ruiz,"Tanguedia 1 - Tango, el Exilio de Gardel - Sur el Viaje",2019-02-01
2423,Astor Piazzolla,Oscar Lopez Ruiz,"Tanguedia 2 - Tango, el Exilio de Gardel - Sur el Viaje",2019-02-01
2424,Astor Piazzolla,Oscar Lopez Ruiz,"Tanguedia 3 - Tango, el Exilio de Gardel - Sur el Viaje",2019-02-01
2425,Astor Piazzolla,Oscar Lopez Ruiz,Verano PorteñO,1983
2426,Astor Piazzolla,Oscar Lopez Ruiz,Resureccion Del Angel,1983
2427,Astor Piazzolla,Osvaldo Manzi,Introducción al ángel,2021-10-15
2428,Astor Piazzolla,Osvaldo Manzi,La muerte del ángel,2021-10-15
2429,Astor Piazzolla,Osvaldo Manzi,Milonga triste,2021-10-15
2430,Astor Piazzolla,Osvaldo Manzi,Sin retorno,2021-10-15
2431,Astor Piazzolla,Osvaldo Manzi,Imágenes 676,2021-10-15
2432,Astor Piazzolla,Osvaldo Manzi,Nuestro tiempo,2021-10-15
2433,Astor Piazzolla,Osvaldo Manzi,Rosa río,2021-10-15
2434,Astor Piazzolla,Osvaldo Manzi,Simple,2021-10-15
2435,Astor Piazzolla,Osvaldo Manzi,Todo fue,2021-10-15
2436,Astor Piazzolla,Hector de Rosas,Milonga triste,2021-10-15
2437,Astor Piazzolla,Hector de Rosas,Rosa río,2021-10-15
2438,Astor Piazzolla,Hector de Rosas,Todo fue,2021-10-15
2439,Astor Piazzolla,Maria De La Fuente,El llorón,2021-10-15
2440,Astor Piazzolla,Maria De La Fuente,Canción celestial,2021-10-15
2441,Astor Piazzolla,Elvino Vardaro,Tango del ángel,2021-10-15
2442,Astor Piazzolla,Elvino Vardaro,Melancólico Buenos Aires,2021-10-15
2443,Astor Piazzolla,Elvino Vardaro,Loca bohemia,2021-10-15
2444,Astor Piazzolla,Elvino Vardaro,Siempre París,2021-10-15
2445,Astor Piazzolla,Elvino Vardaro,La cumparsita,2021-10-15
2446,Astor Piazzolla,Elvino Vardaro,Del bajo fondo,2021-10-15
2447,Astor Piazzolla,Elvino Vardaro,Inspiración,2021-10-15
2448,Astor Piazzolla,Elvino Vardaro,Prepárense (1),2021-10-15
2449,Astor Piazzolla,Elvino Vardaro,Prepárense (2),2021-10-15
2450,Astor Piazzolla,Elvino Vardaro,Tierrita,2021-10-15
